id,title,description,status,goods,contractor,startDate,endDate,amount
5781353,14/02205/012 Produse parafarmaceutice şi aţă de sutură,,Înregistrat(ă),"Echipamente medicale, produse farmaceutice si produse de ingrijire personala",BIOSISTEM MLD S.R.L.,2015-02-10T00:00:00.000Z,2015-12-31T00:00:00.000Z,1.0506768e+06
5781359,14/02205/013 Produse parafarmaceutice şi aţă de sutură,,Înregistrat(ă),"Echipamente medicale, produse farmaceutice si produse de ingrijire personala",BIOSISTEM MLD S.R.L.,2015-02-13T00:00:00.000Z,2015-12-31T00:00:00.000Z,56454
5781363,14/02205/014 Produse parafarmaceutice şi aţă de sutură,,Înregistrat(ă),"Echipamente medicale, produse farmaceutice si produse de ingrijire personala",BIOSISTEM MLD S.R.L.,2015-02-16T00:00:00.000Z,2015-12-31T00:00:00.000Z,488002.28
5781647,14/02205/015 Produse parafarmaceutice şi aţă de sutură,,Înregistrat(ă),"Echipamente medicale, produse farmaceutice si produse de ingrijire personala",BIOSISTEM MLD S.R.L.,2015-02-16T00:00:00.000Z,2015-12-31T00:00:00.000Z,71607.76
8068808,14/02205/001/001 Produse parafarmaceutice şi aţă de sutură,,Aprobat,"Echipamente medicale, produse farmaceutice si produse de ingrijire personala",BIOSISTEM MLD S.R.L.,2015-07-21T00:00:00.000Z,2015-12-30T00:00:00.000Z,-23434.2
4533625,"14/02213/001 produse alimentare in institutiile prescolare subordonate DETS, sec. Ciocana",,Înregistrat(ă),Diverse produse alimentare,DIANCOL S.R.L.,2014-12-15T00:00:00.000Z,2015-12-31T00:00:00.000Z,79650
4534072,"14/02213/002 produse alimentare in institutiile prescolare subordonate DETS, sec. Ciocana",,Înregistrat(ă),Diverse produse alimentare,DIANCOL S.R.L.,2014-12-15T00:00:00.000Z,2015-12-31T00:00:00.000Z,67500
4534083,"14/02213/003 produse alimentare in institutiile prescolare subordonate DETS, sec. Ciocana",,Înregistrat(ă),Diverse produse alimentare,DIANCOL S.R.L.,2014-12-15T00:00:00.000Z,2015-12-31T00:00:00.000Z,320000
4534413,"14/02213/004 produse alimentare in institutiile prescolare subordonate DETS, sec. Ciocana",,Înregistrat(ă),Diverse produse alimentare,DIANCOL S.R.L.,2014-12-15T00:00:00.000Z,2015-12-31T00:00:00.000Z,461130
4534417,"14/02213/005 produse alimentare in institutiile prescolare subordonate DETS, sec. Ciocana",,Înregistrat(ă),Diverse produse alimentare,DIANCOL S.R.L.,2014-12-15T00:00:00.000Z,2015-12-31T00:00:00.000Z,269600
4534607,"14/02213/008 produse alimentare in institutiile prescolare subordonate DETS, sec. Ciocana",,Înregistrat(ă),Diverse produse alimentare,DIANCOL S.R.L.,2014-12-15T00:00:00.000Z,2015-12-31T00:00:00.000Z,180730
4535069,"14/02213/010 produse alimentare in institutiile prescolare subordonate DETS, sec. Ciocana",,Înregistrat(ă),Diverse produse alimentare,DIANCOL S.R.L.,2014-12-15T00:00:00.000Z,2015-12-31T00:00:00.000Z,222360
4535348,"14/02213/011 produse alimentare in institutiile prescolare subordonate DETS, sec. Ciocana",,Înregistrat(ă),Diverse produse alimentare,DIANCOL S.R.L.,2014-12-15T00:00:00.000Z,2015-12-31T00:00:00.000Z,1.885213e+06
4535542,"14/02213/012 produse alimentare in institutiile prescolare subordonate DETS, sec. Ciocana",,Înregistrat(ă),Diverse produse alimentare,DIANCOL S.R.L.,2014-12-15T00:00:00.000Z,2015-12-31T00:00:00.000Z,507380
4728289,"14/02213/013 produse alimentare in institutiile prescolare subordonate DETS, sec. Ciocana",,Înregistrat(ă),Diverse produse alimentare,DIANCOL S.R.L.,2014-12-15T00:00:00.000Z,2015-12-31T00:00:00.000Z,3.65403e+06
4808407,"14/02213/014 produse alimentare in institutiile prescolare subordonate DETS, sec. Ciocana",,Înregistrat(ă),Diverse produse alimentare,DIANCOL S.R.L.,2014-12-15T00:00:00.000Z,2015-12-31T00:00:00.000Z,424800
5411175,"14/02213/005/001 produse alimentare in institutiile prescolare subordonate DETS, sec. Ciocana",,Aprobat,Diverse produse alimentare,DIANCOL S.R.L.,2015-01-30T00:00:00.000Z,2015-12-31T00:00:00.000Z,-9200
6593637,"14/02213/001/001 produse alimentare in institutiile prescolare subordonate DETS, sec. Ciocana",,Aprobat,Diverse produse alimentare,DIANCOL S.R.L.,2015-04-07T00:00:00.000Z,2015-12-31T00:00:00.000Z,-12250.7
6594200,"14/02213/005/002 produse alimentare in institutiile prescolare subordonate DETS, sec. Ciocana",,Aprobat,Diverse produse alimentare,DIANCOL S.R.L.,2015-04-07T00:00:00.000Z,2015-12-31T00:00:00.000Z,-27241.2
6594218,"14/02213/003/001 produse alimentare in institutiile prescolare subordonate DETS, sec. Ciocana",,Aprobat,Diverse produse alimentare,DIANCOL S.R.L.,2015-04-07T00:00:00.000Z,2015-12-31T00:00:00.000Z,-114644.4
6594349,"14/02213/010/001 produse alimentare in institutiile prescolare subordonate DETS, sec. Ciocana",,Aprobat,Diverse produse alimentare,DIANCOL S.R.L.,2015-04-07T00:00:00.000Z,2015-12-31T00:00:00.000Z,-12174.21
6594391,"14/02213/004/001 produse alimentare in institutiile prescolare subordonate DETS, sec. Ciocana",,Aprobat,Diverse produse alimentare,DIANCOL S.R.L.,2015-04-07T00:00:00.000Z,2015-12-31T00:00:00.000Z,-31713.19
6634753,"14/02213/011/001 produse alimentare in institutiile prescolare subordonate DETS, sec. Ciocana",,Aprobat,Diverse produse alimentare,DIANCOL S.R.L.,2015-04-09T00:00:00.000Z,2015-12-31T00:00:00.000Z,-261806.38
7035449,"14/02213/008/001 produse alimentare in institutiile prescolare subordonate DETS, sec. Ciocana",,Aprobat,Diverse produse alimentare,DIANCOL S.R.L.,2015-05-11T00:00:00.000Z,2015-12-31T00:00:00.000Z,9810
7828710,"14/02213/013/001 produse alimentare in institutiile prescolare subordonate DETS, sec. Ciocana",,Aprobat,Diverse produse alimentare,DIANCOL S.R.L.,2015-07-02T00:00:00.000Z,2015-12-31T00:00:00.000Z,-148324.94
7828716,"14/02213/005/003 produse alimentare in institutiile prescolare subordonate DETS, sec. Ciocana",,Aprobat,Diverse produse alimentare,DIANCOL S.R.L.,2015-07-02T00:00:00.000Z,2015-12-31T00:00:00.000Z,-6912.75
7828718,"14/02213/014/001 produse alimentare in institutiile prescolare subordonate DETS, sec. Ciocana",,Aprobat,Diverse produse alimentare,DIANCOL S.R.L.,2015-07-02T00:00:00.000Z,2015-12-31T00:00:00.000Z,-76815.72
7828720,"14/02213/012/001 produse alimentare in institutiile prescolare subordonate DETS, sec. Ciocana",,Aprobat,Diverse produse alimentare,DIANCOL S.R.L.,2015-07-02T00:00:00.000Z,2015-12-31T00:00:00.000Z,-35703.75
7853186,"14/02213/011/002 produse alimentare in institutiile prescolare subordonate DETS, sec. Ciocana",,Aprobat,Diverse produse alimentare,DIANCOL S.R.L.,2015-07-03T00:00:00.000Z,2015-12-31T00:00:00.000Z,-163712.19
7869205,"14/02213/004/002 produse alimentare in institutiile prescolare subordonate DETS, sec. Ciocana",,Aprobat,Diverse produse alimentare,DIANCOL S.R.L.,2015-07-06T00:00:00.000Z,2015-12-31T00:00:00.000Z,-8240.5
4348405,14/02216/001 Formulare statistice,,Înregistrat(ă),"Registre, registre contabile, clasoare, formulare si alte articole imprimate de papetarie din hartie sau din carton",COMPLEXUL DE EDITURI AL BISERICII ORTODOXE DIN MOLDOVA S.R.L.,2014-12-08T00:00:00.000Z,2015-12-30T00:00:00.000Z,198517.8
4122120,14/02221/001 UNIFORMA SISTEMULUI PENITENCIAR,,Înregistrat(ă),Uniforme de lupta,Î.S. RUSSCA,2014-12-03T00:00:00.000Z,2015-12-31T00:00:00.000Z,6.55344e+06
4122182,14/02221/002 UNIFORMA SISTEMULUI PENITENCIAR,,Înregistrat(ă),Uniforme de lupta,Î.S. RUSSCA,2014-12-03T00:00:00.000Z,2015-12-31T00:00:00.000Z,166500
3784869,14/02241/001 Servicii de auditare energetică,,Înregistrat(ă),Servicii de auditare,Firma CND S.R.L.,2014-11-19T00:00:00.000Z,2014-12-31T00:00:00.000Z,298195
3784902,14/02241/002 Servicii de auditare energetică,,Înregistrat(ă),Servicii de auditare,Firma CND S.R.L.,2014-11-19T00:00:00.000Z,2014-12-31T00:00:00.000Z,101981.43
4347478,14/02268/001 Produse alimentare pentru I semestru a anului 2015 ( ouă şi legume de la 01.01.2015 pînă la 31.03.2015 ),,Înregistrat(ă),"Alimente, bauturi, tutun si produse conexe",ÎNTREPRINDEREA DE DESERVIRE TEHNICA DIN BARDAR S.A.,2014-12-08T00:00:00.000Z,2015-06-30T00:00:00.000Z,195568
4347482,14/02268/002 Produse alimentare pentru I semestru a anului 2015 ( ouă şi legume de la 01.01.2015 pînă la 31.03.2015 ),,Înregistrat(ă),"Alimente, bauturi, tutun si produse conexe",ÎNTREPRINDEREA DE DESERVIRE TEHNICA DIN BARDAR S.A.,2014-12-08T00:00:00.000Z,2015-06-30T00:00:00.000Z,56000
4347486,14/02268/003 Produse alimentare pentru I semestru a anului 2015 ( ouă şi legume de la 01.01.2015 pînă la 31.03.2015 ),,Înregistrat(ă),"Alimente, bauturi, tutun si produse conexe",ÎNTREPRINDEREA DE DESERVIRE TEHNICA DIN BARDAR S.A.,2014-12-08T00:00:00.000Z,2015-06-30T00:00:00.000Z,38426
4347497,14/02268/005 Produse alimentare pentru I semestru a anului 2015 ( ouă şi legume de la 01.01.2015 pînă la 31.03.2015 ),,Înregistrat(ă),"Alimente, bauturi, tutun si produse conexe",ÎNTREPRINDEREA DE DESERVIRE TEHNICA DIN BARDAR S.A.,2014-12-08T00:00:00.000Z,2015-06-30T00:00:00.000Z,50000
4347501,14/02268/006 Produse alimentare pentru I semestru a anului 2015 ( ouă şi legume de la 01.01.2015 pînă la 31.03.2015 ),,Înregistrat(ă),"Alimente, bauturi, tutun si produse conexe",ÎNTREPRINDEREA DE DESERVIRE TEHNICA DIN BARDAR S.A.,2014-12-08T00:00:00.000Z,2015-06-30T00:00:00.000Z,186720
4347507,14/02268/007 Produse alimentare pentru I semestru a anului 2015 ( ouă şi legume de la 01.01.2015 pînă la 31.03.2015 ),,Înregistrat(ă),"Alimente, bauturi, tutun si produse conexe",ÎNTREPRINDEREA DE DESERVIRE TEHNICA DIN BARDAR S.A.,2014-12-08T00:00:00.000Z,2015-06-30T00:00:00.000Z,45437
4347837,14/02268/010 Produse alimentare pentru I semestru a anului 2015 ( ouă şi legume de la 01.01.2015 pînă la 31.03.2015 ),,Înregistrat(ă),"Alimente, bauturi, tutun si produse conexe",ÎNTREPRINDEREA DE DESERVIRE TEHNICA DIN BARDAR S.A.,2014-12-08T00:00:00.000Z,2015-06-30T00:00:00.000Z,34632
4738003,14/02268/011 Produse alimentare pentru I semestru a anului 2015 ( ouă şi legume de la 01.01.2015 pînă la 31.03.2015 ),,Înregistrat(ă),"Alimente, bauturi, tutun si produse conexe",ÎNTREPRINDEREA DE DESERVIRE TEHNICA DIN BARDAR S.A.,2014-12-08T00:00:00.000Z,2015-06-30T00:00:00.000Z,74750
4738011,14/02268/012 Produse alimentare pentru I semestru a anului 2015 ( ouă şi legume de la 01.01.2015 pînă la 31.03.2015 ),,Înregistrat(ă),"Alimente, bauturi, tutun si produse conexe",ÎNTREPRINDEREA DE DESERVIRE TEHNICA DIN BARDAR S.A.,2014-12-08T00:00:00.000Z,2015-06-30T00:00:00.000Z,82623
4738017,14/02268/013 Produse alimentare pentru I semestru a anului 2015 ( ouă şi legume de la 01.01.2015 pînă la 31.03.2015 ),,Înregistrat(ă),"Alimente, bauturi, tutun si produse conexe",ÎNTREPRINDEREA DE DESERVIRE TEHNICA DIN BARDAR S.A.,2014-12-08T00:00:00.000Z,2015-06-30T00:00:00.000Z,273585
6809395,14/02268/001/001 Produse alimentare pentru I semestru a anului 2015 ( ouă şi legume de la 01.01.2015 pînă la 31.03.2015 ),,Aprobat,"Alimente, bauturi, tutun si produse conexe",ÎNTREPRINDEREA DE DESERVIRE TEHNICA DIN BARDAR S.A.,2015-04-23T00:00:00.000Z,2015-06-30T00:00:00.000Z,-68146.38
6809397,14/02268/001/002 Produse alimentare pentru I semestru a anului 2015 ( ouă şi legume de la 01.01.2015 pînă la 31.03.2015 ),,Aprobat,"Alimente, bauturi, tutun si produse conexe",ÎNTREPRINDEREA DE DESERVIRE TEHNICA DIN BARDAR S.A.,2015-04-23T00:00:00.000Z,2015-06-30T00:00:00.000Z,5470.8
6809399,14/02268/006/001 Produse alimentare pentru I semestru a anului 2015 ( ouă şi legume de la 01.01.2015 pînă la 31.03.2015 ),,Aprobat,"Alimente, bauturi, tutun si produse conexe",ÎNTREPRINDEREA DE DESERVIRE TEHNICA DIN BARDAR S.A.,2015-04-23T00:00:00.000Z,2015-06-30T00:00:00.000Z,-42012
6809401,14/02268/006/002 Produse alimentare pentru I semestru a anului 2015 ( ouă şi legume de la 01.01.2015 pînă la 31.03.2015 ),,Aprobat,"Alimente, bauturi, tutun si produse conexe",ÎNTREPRINDEREA DE DESERVIRE TEHNICA DIN BARDAR S.A.,2015-04-23T00:00:00.000Z,2015-06-30T00:00:00.000Z,5819.52
4338322,14/02280/001 Produse alimentare pentru semestrul I anul 2015,,Înregistrat(ă),Diverse produse alimentare,Casa de Comerţ VITA S.R.L.,2014-12-08T00:00:00.000Z,2015-06-30T00:00:00.000Z,4824
4338452,14/02280/002 Produse alimentare pentru semestrul I anul 2015,,Înregistrat(ă),Diverse produse alimentare,Casa de Comerţ VITA S.R.L.,2014-12-04T00:00:00.000Z,2015-06-30T00:00:00.000Z,212000
4338507,14/02280/004 Produse alimentare pentru semestrul I anul 2015,,Înregistrat(ă),Diverse produse alimentare,Casa de Comerţ VITA S.R.L.,2014-12-03T00:00:00.000Z,2015-06-30T00:00:00.000Z,90000
4347521,14/02280/006 Produse alimentare pentru semestrul I anul 2015,,Înregistrat(ă),Diverse produse alimentare,Casa de Comerţ VITA S.R.L.,2014-12-09T00:00:00.000Z,2015-06-30T00:00:00.000Z,272160
4347542,14/02280/007 Produse alimentare pentru semestrul I anul 2015,,Înregistrat(ă),Diverse produse alimentare,Casa de Comerţ VITA S.R.L.,2014-12-08T00:00:00.000Z,2015-06-30T00:00:00.000Z,15600
4347770,14/02280/012 Produse alimentare pentru semestrul I anul 2015,,Înregistrat(ă),Diverse produse alimentare,Casa de Comerţ VITA S.R.L.,2014-12-03T00:00:00.000Z,2015-06-30T00:00:00.000Z,47730
4606078,14/02280/013 Produse alimentare pentru semestrul I anul 2015,,Înregistrat(ă),Diverse produse alimentare,Casa de Comerţ VITA S.R.L.,2014-12-09T00:00:00.000Z,2015-06-30T00:00:00.000Z,130295.9
4607191,14/02280/014 Produse alimentare pentru semestrul I anul 2015,,Înregistrat(ă),Diverse produse alimentare,Casa de Comerţ VITA S.R.L.,2014-12-03T00:00:00.000Z,2015-03-31T00:00:00.000Z,32377.7
4607246,14/02280/015 Produse alimentare pentru semestrul I anul 2015,,Înregistrat(ă),Diverse produse alimentare,Casa de Comerţ VITA S.R.L.,2014-12-03T00:00:00.000Z,2015-06-30T00:00:00.000Z,178676.5
4631738,14/02280/016 Produse alimentare pentru semestrul I anul 2015,,Înregistrat(ă),Diverse produse alimentare,Casa de Comerţ VITA S.R.L.,2014-12-04T00:00:00.000Z,2015-06-30T00:00:00.000Z,6300
4631762,14/02280/017 Produse alimentare pentru semestrul I anul 2015,,Înregistrat(ă),Diverse produse alimentare,Casa de Comerţ VITA S.R.L.,2014-12-05T00:00:00.000Z,2015-06-30T00:00:00.000Z,40876
4631773,14/02280/018 Produse alimentare pentru semestrul I anul 2015,,Înregistrat(ă),Diverse produse alimentare,Casa de Comerţ VITA S.R.L.,2014-12-05T00:00:00.000Z,2015-06-30T00:00:00.000Z,73520
6774370,14/02280/006/001 Produse alimentare pentru semestrul I anul 2015,,Aprobat,Diverse produse alimentare,Casa de Comerţ VITA S.R.L.,2015-04-22T00:00:00.000Z,2015-06-30T00:00:00.000Z,10080
6774376,14/02280/015/001 Produse alimentare pentru semestrul I anul 2015,,Aprobat,Diverse produse alimentare,Casa de Comerţ VITA S.R.L.,2015-04-22T00:00:00.000Z,2015-06-30T00:00:00.000Z,990
6892540,14/02280/012/001 Produse alimentare pentru semestrul I anul 2015,,Aprobat,Diverse produse alimentare,Casa de Comerţ VITA S.R.L.,2015-04-29T00:00:00.000Z,2015-06-30T00:00:00.000Z,2124
7149180,14/02280/015/002 Produse alimentare pentru semestrul I anul 2015,,Aprobat,Diverse produse alimentare,Casa de Comerţ VITA S.R.L.,2015-05-19T00:00:00.000Z,2015-06-30T00:00:00.000Z,-18353.4
7149779,14/02280/012/002 Produse alimentare pentru semestrul I anul 2015,,Aprobat,Diverse produse alimentare,Casa de Comerţ VITA S.R.L.,2015-05-19T00:00:00.000Z,2015-06-30T00:00:00.000Z,-11932.5
7150216,14/02280/006/002 Produse alimentare pentru semestrul I anul 2015,,Aprobat,Diverse produse alimentare,Casa de Comerţ VITA S.R.L.,2015-05-19T00:00:00.000Z,2015-06-30T00:00:00.000Z,-68765.76
5548208,14/02289/001 PRODUSE ALIMENTARE SEMESTRUL I-2015,,Înregistrat(ă),Diverse produse alimentare,Serviabil S.R.L.,2014-12-30T00:00:00.000Z,2015-07-30T00:00:00.000Z,307200
5548212,14/02289/002 PRODUSE ALIMENTARE SEMESTRUL I-2015,,Înregistrat(ă),Diverse produse alimentare,Serviabil S.R.L.,2015-01-05T00:00:00.000Z,2015-07-30T00:00:00.000Z,19945
5548552,14/02289/003 PRODUSE ALIMENTARE SEMESTRUL I-2015,,Înregistrat(ă),Diverse produse alimentare,Serviabil S.R.L.,2014-12-30T00:00:00.000Z,2015-07-30T00:00:00.000Z,72780
5548875,14/02289/004 PRODUSE ALIMENTARE SEMESTRUL I-2015,,Înregistrat(ă),Diverse produse alimentare,Serviabil S.R.L.,2014-12-30T00:00:00.000Z,2015-07-30T00:00:00.000Z,117640
5548892,14/02289/005 PRODUSE ALIMENTARE SEMESTRUL I-2015,,Înregistrat(ă),Diverse produse alimentare,Serviabil S.R.L.,2014-12-30T00:00:00.000Z,2015-07-30T00:00:00.000Z,281000
5549065,14/02289/006 PRODUSE ALIMENTARE SEMESTRUL I-2015,,Înregistrat(ă),Diverse produse alimentare,Serviabil S.R.L.,2015-01-05T00:00:00.000Z,2015-07-30T00:00:00.000Z,129600
5549191,14/02289/007 PRODUSE ALIMENTARE SEMESTRUL I-2015,,Înregistrat(ă),Diverse produse alimentare,Serviabil S.R.L.,2014-12-30T00:00:00.000Z,2015-07-30T00:00:00.000Z,6660
5549309,14/02289/008 PRODUSE ALIMENTARE SEMESTRUL I-2015,,Înregistrat(ă),Diverse produse alimentare,Serviabil S.R.L.,2014-12-30T00:00:00.000Z,2015-07-30T00:00:00.000Z,12150
5553098,14/02289/009 PRODUSE ALIMENTARE SEMESTRUL I-2015,,Înregistrat(ă),Diverse produse alimentare,Serviabil S.R.L.,2015-01-05T00:00:00.000Z,2015-07-30T00:00:00.000Z,6363
5553214,14/02289/010 PRODUSE ALIMENTARE SEMESTRUL I-2015,,Înregistrat(ă),Diverse produse alimentare,Serviabil S.R.L.,2015-01-05T00:00:00.000Z,2015-07-30T00:00:00.000Z,165272
5553500,14/02289/011 PRODUSE ALIMENTARE SEMESTRUL I-2015,,Înregistrat(ă),Diverse produse alimentare,Serviabil S.R.L.,2015-01-05T00:00:00.000Z,2015-07-30T00:00:00.000Z,107680
5554588,14/02289/012 PRODUSE ALIMENTARE SEMESTRUL I-2015,,Înregistrat(ă),Diverse produse alimentare,Serviabil S.R.L.,2014-12-30T00:00:00.000Z,2015-07-30T00:00:00.000Z,17229
7287232,14/02289/005/001 PRODUSE ALIMENTARE SEMESTRUL I-2015,,Aprobat,Diverse produse alimentare,Serviabil S.R.L.,2015-05-28T00:00:00.000Z,2015-07-30T00:00:00.000Z,13673.5
7287498,14/02289/010/001 PRODUSE ALIMENTARE SEMESTRUL I-2015,,Aprobat,Diverse produse alimentare,Serviabil S.R.L.,2015-05-28T00:00:00.000Z,2015-07-30T00:00:00.000Z,-20541.6
7292925,14/02289/007/001 PRODUSE ALIMENTARE SEMESTRUL I-2015,,Aprobat,Diverse produse alimentare,Serviabil S.R.L.,2015-05-28T00:00:00.000Z,2015-07-30T00:00:00.000Z,1931.4
7294488,14/02289/006/001 PRODUSE ALIMENTARE SEMESTRUL I-2015,,Aprobat,Diverse produse alimentare,Serviabil S.R.L.,2015-05-28T00:00:00.000Z,2015-07-30T00:00:00.000Z,-17280
7414793,14/02289/006/002 PRODUSE ALIMENTARE SEMESTRUL I-2015,,Aprobat,Diverse produse alimentare,Serviabil S.R.L.,2015-06-03T00:00:00.000Z,2015-07-30T00:00:00.000Z,9984
7414816,14/02289/010/002 PRODUSE ALIMENTARE SEMESTRUL I-2015,,Aprobat,Diverse produse alimentare,Serviabil S.R.L.,2015-06-03T00:00:00.000Z,2015-07-30T00:00:00.000Z,540
4683131,14/02301/001 Servicii de curăţenie în instituţie medicală,,Înregistrat(ă),Servicii de curatenie,EUROSERVICES CLEANING S.R.L.,2014-12-20T00:00:00.000Z,2015-12-31T00:00:00.000Z,2.9157825e+06
7790098,14/02301/001/001 Servicii de curăţenie în instituţie medicală,,Aprobat,Servicii de curatenie,EUROSERVICES CLEANING S.R.L.,2015-06-30T00:00:00.000Z,2015-12-31T00:00:00.000Z,-52132.26
3950014,"14/02314/001 Achiziţionarea diverselor  aparate  si produse medicale  conform necesităţilor pentru IMSP Institutul de Ftiziopneumonologie, blocul curativ nr.2 din, s.Vorniceni, r-l Străşeni.  ",,Înregistrat(ă),Diverse aparate si produse medicale,"""ADORMOBILA"" SRL",2014-11-24T00:00:00.000Z,2014-12-30T00:00:00.000Z,2.499996e+06
4716914,"14/02314/001/001 Achiziţionarea diverselor  aparate  si produse medicale  conform necesităţilor pentru IMSP Institutul de Ftiziopneumonologie, blocul curativ nr.2 din, s.Vorniceni, r-l Străşeni.  ",,Aprobat,Diverse aparate si produse medicale,"""ADORMOBILA"" SRL",2014-12-23T00:00:00.000Z,2014-12-30T00:00:00.000Z,291688
5165410,"14/02314/001/002 Achiziţionarea diverselor  aparate  si produse medicale  conform necesităţilor pentru IMSP Institutul de Ftiziopneumonologie, blocul curativ nr.2 din, s.Vorniceni, r-l Străşeni.  ",,Aprobat,Diverse aparate si produse medicale,"""ADORMOBILA"" SRL",2015-01-20T00:00:00.000Z,2015-06-30T00:00:00.000Z,0
4939243,14/02316/001 produse petroliere (carburanți și lubrifianți),,Înregistrat(ă),"Produse petroliere, combustibil, electricitate si alte surse de energie",S.R.L. LUKOIL-Moldova,2015-01-06T00:00:00.000Z,2016-12-31T00:00:00.000Z,1.81696e+06
4939511,14/02316/002 produse petroliere (carburanți și lubrifianți),,Înregistrat(ă),"Produse petroliere, combustibil, electricitate si alte surse de energie",S.R.L. LUKOIL-Moldova,2015-01-06T00:00:00.000Z,2015-12-31T00:00:00.000Z,3e+06
4939525,14/02316/003 produse petroliere (carburanți și lubrifianți),,Înregistrat(ă),"Produse petroliere, combustibil, electricitate si alte surse de energie",S.R.L. LUKOIL-Moldova,2014-12-30T00:00:00.000Z,2015-12-31T00:00:00.000Z,4.88016e+06
4942367,14/02316/004 produse petroliere (carburanți și lubrifianți),,Înregistrat(ă),"Produse petroliere, combustibil, electricitate si alte surse de energie",S.R.L. LUKOIL-Moldova,2015-01-06T00:00:00.000Z,2015-12-31T00:00:00.000Z,177230
4942507,14/02316/005 produse petroliere (carburanți și lubrifianți),,Înregistrat(ă),"Produse petroliere, combustibil, electricitate si alte surse de energie",S.R.L. LUKOIL-Moldova,2015-01-06T00:00:00.000Z,2015-12-31T00:00:00.000Z,470000
4942554,14/02316/006 produse petroliere (carburanți și lubrifianți),,Înregistrat(ă),"Produse petroliere, combustibil, electricitate si alte surse de energie",S.R.L. LUKOIL-Moldova,2015-01-06T00:00:00.000Z,2015-12-31T00:00:00.000Z,900227
4942570,14/02316/007 produse petroliere (carburanți și lubrifianți),,Înregistrat(ă),"Produse petroliere, combustibil, electricitate si alte surse de energie",S.R.L. LUKOIL-Moldova,2015-01-06T00:00:00.000Z,2015-12-31T00:00:00.000Z,405000
4943251,14/02316/009 produse petroliere (carburanți și lubrifianți),,Înregistrat(ă),"Produse petroliere, combustibil, electricitate si alte surse de energie",S.R.L. LUKOIL-Moldova,2015-01-06T00:00:00.000Z,2015-12-31T00:00:00.000Z,574244
4953452,14/02316/011 produse petroliere (carburanți și lubrifianți),,Înregistrat(ă),"Produse petroliere, combustibil, electricitate si alte surse de energie",S.R.L. LUKOIL-Moldova,2015-01-06T00:00:00.000Z,2015-12-31T00:00:00.000Z,797146
4954600,14/02316/012 produse petroliere (carburanți și lubrifianți),,Înregistrat(ă),"Produse petroliere, combustibil, electricitate si alte surse de energie",S.R.L. LUKOIL-Moldova,2015-01-06T00:00:00.000Z,2015-12-31T00:00:00.000Z,339400
4955628,14/02316/013 produse petroliere (carburanți și lubrifianți),,Înregistrat(ă),"Produse petroliere, combustibil, electricitate si alte surse de energie",S.R.L. LUKOIL-Moldova,2015-01-06T00:00:00.000Z,2015-12-31T00:00:00.000Z,329620
4956463,14/02316/014 produse petroliere (carburanți și lubrifianți),,Înregistrat(ă),"Produse petroliere, combustibil, electricitate si alte surse de energie",S.R.L. LUKOIL-Moldova,2015-01-06T00:00:00.000Z,2015-12-31T00:00:00.000Z,747680
4957185,14/02316/015 produse petroliere (carburanți și lubrifianți),,Înregistrat(ă),"Produse petroliere, combustibil, electricitate si alte surse de energie",S.R.L. LUKOIL-Moldova,2015-01-06T00:00:00.000Z,2015-12-31T00:00:00.000Z,3e+06
4957872,14/02316/016 produse petroliere (carburanți și lubrifianți),,Înregistrat(ă),"Produse petroliere, combustibil, electricitate si alte surse de energie",S.R.L. LUKOIL-Moldova,2015-01-06T00:00:00.000Z,2015-12-31T00:00:00.000Z,882600
4989003,14/02316/017 produse petroliere (carburanți și lubrifianți),,Înregistrat(ă),"Produse petroliere, combustibil, electricitate si alte surse de energie",S.R.L. LUKOIL-Moldova,2015-01-06T00:00:00.000Z,2015-12-31T00:00:00.000Z,688968
4989051,14/02316/018 produse petroliere (carburanți și lubrifianți),,Înregistrat(ă),"Produse petroliere, combustibil, electricitate si alte surse de energie",S.R.L. LUKOIL-Moldova,2015-01-06T00:00:00.000Z,2015-12-31T00:00:00.000Z,608328
4989066,14/02316/019 produse petroliere (carburanți și lubrifianți),,Înregistrat(ă),"Produse petroliere, combustibil, electricitate si alte surse de energie",S.R.L. LUKOIL-Moldova,2015-01-06T00:00:00.000Z,2015-12-31T00:00:00.000Z,571249
4989496,14/02316/020 produse petroliere (carburanți și lubrifianți),,Înregistrat(ă),"Produse petroliere, combustibil, electricitate si alte surse de energie",S.R.L. LUKOIL-Moldova,2015-01-06T00:00:00.000Z,2015-12-31T00:00:00.000Z,532416
4989503,14/02316/021 produse petroliere (carburanți și lubrifianți),,Înregistrat(ă),"Produse petroliere, combustibil, electricitate si alte surse de energie",S.R.L. LUKOIL-Moldova,2015-01-06T00:00:00.000Z,2015-12-31T00:00:00.000Z,954549
4990017,14/02316/022 produse petroliere (carburanți și lubrifianți),,Înregistrat(ă),"Produse petroliere, combustibil, electricitate si alte surse de energie",S.R.L. LUKOIL-Moldova,2015-01-06T00:00:00.000Z,2015-12-31T00:00:00.000Z,459776
4990167,14/02316/023 produse petroliere (carburanți și lubrifianți),,Înregistrat(ă),"Produse petroliere, combustibil, electricitate si alte surse de energie",S.R.L. LUKOIL-Moldova,2015-01-06T00:00:00.000Z,2015-12-31T00:00:00.000Z,713220
